Word,Word_Count
Mr,1
Speaker,1
President,1
and,1
distinguished,1
Members,1
of,1
the,1
House,1
Senate,1
honored,1
guests,1
fellow,1
citizens,1
Less,1
than,1
3,1
weeks,1
ago,1
I,1
joined,1
you,1
on,1
West,1
Front,1
this,1
very,1
building,1
looking,1
over,1
monuments,1
to,1
our,1
proud,1
past,1
offered,1
my,1
hand,1
in,1
filling,1
next,1
page,1
American,1
history,1
with,1
a,1
story,1
extended,1
prosperity,1
continued,1
peace,1
And,1
tonight,1
Im,1
back,1
offer,1
plans,1
as,1
well,1
The,1
remains,1
sleeves,1
are,1
rolled,1
up,1
America,1
is,1
waiting,1
now,1
we,1
must,1
produce,1
Together,1
can,1
build,1
better,1
It,1
comforting,1
return,1
historic,1
Chamber,1
Here,1
22,1
years,1
first,1
raised,1
be,1
sworn,1
into,1
public,1
life,1
So,1
feel,1
if,1
returning,1
home,1
friends,1
intend,1
months,1
come,1
give,1
what,1
deserve,1
frankness,1
respect,1
best,1
judgment,1
about,1
ways,1
improve,1
Americas,1
future,1
In,1
ask,1
for,1
an,1
honest,1
commitment,1
common,1
mission,1
progress,1
If,1
seize,1
opportunities,1
road,1
before,1
us,1
therell,1
praise,1
enough,1
all,1
people,1
didnt,1
send,1
here,1
bicker,1
its,1
time,1
govern,1
many,1
Presidents,1
have,1
times,1
great,1
crisis,1
war,1
depression,1
loss,1
national,1
spirit,1
8,1
sat,1
that,1
chair,1
Reagan,1
spoke,1
punishing,1
inflation,1
devastatingly,1
high,1
interest,1
rates,1
out,1
work,1
â€”,1
confidence,1
wane,1
challenge,1
different,1
Were,1
fortunate,1
much,1
changed,1
landscape,1
lies,1
dont,1
propose,1
reverse,1
direction,1
headed,1
right,1
way,1
but,1
cannot,1
rest,1
whose,1
energy,1
drive,1
fueled,1
rise,1
greatness,1
were,1
forwardlooking,1
nation,1
generous,1
yes,1
ambitious,1
not,1
ourselves,1
world,1
Complacency,1
character,1
ever,1
so,1
take,1
strong,1
make,1
it,1
even,1
We,1
address,1
some,1
real,1
problems,1
establish,1
clear,1
priorities,1
substantial,1
cut,1
Federal,1
budget,1
deficit,1
Some,1
find,1
agenda,1
impossible,1
presenting,1
realistic,1
plan,1
tackling,1
My,1
has,1
four,1
broad,1
features,1
attention,1
urgent,1
investment,1
attack,1
no,1
new,1
taxes,1
This,1
represents,1
how,1
There,1
areas,1
which,1
would,1
like,1
spend,1
more,1
understand,1
But,1
until,1
get,1
fiscal,1
house,1
order,1
Next,1
year,1
alone,1
thanks,1
economic,1
growth,1
without,1
any,1
change,1
law,1
Government,1
will,1
80,1
billion,1
does,1
Thats,1
revenues,1
increases,1
job,1
allocate,1
those,1
resources,1
wisely,1
afford,1
increase,1
spending,1
by,1
modest,1
amount,1
invest,1
key,1
still,1
almost,1
40,1
percent,1
1,1
allow,1
meet,1
targets,1
set,1
forth,1
GrammRudmanHollings,1
do,1
recognize,1
above,1
programs,1
preordained,1
initiatives,1
designed,1
immortal,1
pledge,1
team,1
ready,1
Congress,1
form,1
special,1
leadership,1
group,1
negotiate,1
good,1
faith,1
day,1
night,1
thats,1
takes,1
settle,1
business,1
usual,1
continuing,1
resolution,1
or,1
government,1
approve,1
several,1
measures,1
budgeting,1
sensible,1
could,1
save,1
efficiency,1
enacting,1
2year,1
budgets,1
Fortythree,1
Governors,1
lineitem,1
veto,1
should,1
too,1
at,1
least,1
when,1
proposes,1
rescind,1
required,1
vote,1
proposal,1
instead,1
killing,1
inaction,1
honor,1
publics,1
wishes,1
passing,1
constitutional,1
amendment,1
require,1
balanced,1
Such,1
once,1
phased,1
discipline,1
both,1
executive,1
branch,1
Several,1
principles,1
describe,1
kind,1
hope,1
your,1
help,1
ahead,1
luxury,1
taking,1
easy,1
spendthrift,1
approach,1
solving,1
because,1
higher,1
put,1
risk,1
Economic,1
provides,1
jobs,1
enables,1
pay,1
social,1
enhances,1
security,1
Nation,1
low,1
tax,1
create,1
believe,1
giving,1
Americans,1
greater,1
freedom,1
choice,1
families,1
whether,1
housing,1
they,1
live,1
schools,1
their,1
children,1
child,1
care,1
select,1
young,1
You,1
see,1
obligation,1
need,1
provider,1
resort,1
things,1
private,1
sector,1
society,1
free,1
from,1
discrimination,1
bigotry,1
knock,1
down,1
barriers,1
left,1
tolerant,1
stop,1
such,1
being,1
built,1
again,1
family,1
represent,1
moral,1
compass,1
Ill,1
them,1
Benjamin,1
Franklin,1
said,1
sparrow,1
fall,1
ground,1
His,1
notice,1
aid,1
power,1
own,1
lives,1
through,1
opportunity,1
together,1
lets,1
hands,1
Three,1
celebrated,1
bicentennial,1
inaugural,1
200th,1
anniversary,1
Presidency,1
look,1
one,1
thing,1
striking,1
Founding,1
Fathers,1
looked,1
They,1
talk,1
themselves,1
talked,1
posterity,1
think,1
terms,1
bigger,1
actions,1
today,1
ensure,1
tomorrow,1
extend,1
technology,1
longterm,1
educational,1
system,1
boost,1
productivity,1
These,1
keys,1
recommendations,1
National,1
Science,1
Foundation,1
promote,1
basic,1
research,1
keep,1
track,1
double,1
1993,1
permanent,1
credit,1
development,1
Ive,1
asked,1
Vice,1
Quayle,1
Task,1
Force,1
Competitiveness,1
request,1
funding,1
NASA,1
Aeronautics,1
Space,1
Administration,1
space,1
program,1
24,1
current,1
manned,1
station,1
vigorous,1
safe,1
shuttle,1
commercial,1
always,1
go,1
full,1
throttle,1
just,1
ambition,1
destiny,1
maximum,1
rate,1
capital,1
gains,1
History,1
savings,1
wont,1
competitive,1
leave,1
whole,1
sectors,1
behind,1
finally,1
enact,1
urban,1
enterprise,1
zones,1
bring,1
inner,1
cities,1
most,1
important,1
competitiveness,1
improves,1
education,1
When,1
students,1
actually,1
trouble,1
locating,1
map,1
reward,1
excellence,1
bureaucracy,1
parents,1
teachers,1
principals,1
hold,1
concerned,1
accountable,1
tolerate,1
mediocrity,1
want,1
dropout,1
literate,1
really,1
comes,1
longer,1
graduation,1
lines,1
shorter,1
unemployment,1
proposing,1
following,1
beginning,1
500,1
million,1
merit,1
creation,1
Presidential,1
awards,1
every,1
State,1
rewarded,1
establishment,1
Scholars,1
each,1
Member,1
generation,1
incentive,1
excel,1
science,1
mathematics,1
expanded,1
use,1
magnet,1
encourage,1
alternative,1
certification,1
let,1
talented,1
fields,1
teach,1
classrooms,1
Id,1
Education,1
join,1
me,1
becoming,1
Just,1
last,1
week,1
settled,1
office,1
received,1
letter,1
mother,1
Pennsylvania,1
who,1
had,1
been,1
struck,1
message,1
Inaugural,1
Address,1
Not,1
12,1
hours,1
she,1
wrote,1
husband,1
word,1
son,1
was,1
addicted,1
cocaine,1
He,1
his,1
feet,1
Bright,1
gifted,1
personable,1
he,1
done,1
anything,1
chosen,1
please,1
curb,1
supply,1
Get,1
tough,1
pushers,1
Our,1
needs,1
voice,1
crying,1
neighbor,1
friend,1
Over,1
23,1
used,1
illegal,1
drugs,1
staggering,1
cost,1
nations,1
wellbeing,1
Let,1
recorded,1
rose,1
scourge,1
stopped,1
am,1
asking,1
dollars,1
outlays,1
escalate,1
against,1
waged,1
fronts,1
drug,1
czar,1
Bill,1
Bennett,1
shoulder,1
leading,1
charge,1
money,1
expand,1
treatment,1
poor,1
mothers,1
helping,1
innocent,1
victims,1
thousands,1
babies,1
born,1
AIDS,1
addiction,1
devoted,1
where,1
emergency,1
worst,1
protect,1
borders,1
Coast,1
Guard,1
Customs,1
Service,1
Departments,1
Justice,1
US,1
military,1
mean,1
criminals,1
line,1
single,1
local,1
police,1
officers,1
asks,1
beefedup,1
prosecution,1
organized,1
crime,1
enforcement,1
sentences,1
kingpins,1
means,1
death,1
penalty,1
also,1
sure,1
dealer,1
convicted,1
theres,1
cell,1
him,1
prisons,1
youre,1
caught,1
interdiction,1
never,1
win,1
unless,1
demand,1
educate,1
dangers,1
involve,1
communities,1
concern,1
One,1
problem,1
related,1
demands,1
compassion,1
terrible,1
tragedy,1
16,1
prevent,1
disease,1
cure,1
attitude,1
environment,1
air,1
breathe,1
shortly,1
legislation,1
effective,1
Clean,1
Air,1
Act,1
include,1
reduce,1
date,1
certain,1
emissions,1
cause,1
acid,1
rain,1
study,1
passed,1
action,1
clean,1
coal,1
contains,1
schedule,1
agreement,1
weve,1
made,1
Canada,1
Weve,1
neglect,1
parks,1
fund,1
acquisitions,1
under,1
Land,1
Water,1
Conservation,1
Fund,1
oceans,1
support,1
penalties,1
dump,1
medical,1
waste,1
other,1
trash,1
age,1
needle,1
beaches,1
end,1
cases,1
gulfs,1
off,1
shores,1
promise,1
oil,1
gas,1
reserves,1
secure,1
less,1
dependent,1
foreign,1
tapped,1
safely,1
Alaska,1
Wildlife,1
Refuge,1
proceed,1
caution,1
calling,1
indefinite,1
postponement,1
three,1
lease,1
sales,1
troubling,1
questions,1
two,1
coast,1
California,1
threaten,1
Everglades,1
Florida,1
Action,1
these,1
await,1
conclusion,1
task,1
force,1
measure,1
potential,1
environmental,1
damage,1
directing,1
Attorney,1
General,1
Administrator,1
Environmental,1
Protection,1
Agency,1
tool,1
disposal,1
speed,1
toughen,1
laws,1
toxicwaste,1
dumpers,1
faster,1
cleanups,1
tougher,1
polluters,1
addition,1
caring,1
around,1
A,1
decent,1
shows,1
elderly,1
vulnerable,1
infants,1
living,1
poverty,1
proposed,1
recognizes,1
Medicaid,1
expansion,1
coverage,1
pregnant,1
women,1
near,1
working,1
cope,1
burden,1
aimed,1
lowincome,1
aim,1
efforts,1
exactly,1
discriminating,1
choose,1
stay,1
Now,1
know,1
there,1
competing,1
proposals,1
remember,1
overwhelming,1
majority,1
preschool,1
provided,1
relatives,1
neighbors,1
churches,1
community,1
groups,1
Families,1
options,1
remain,1
eligible,1
Parents,1
unwanted,1
abused,1
deceased,1
adoption,1
reenact,1
deduction,1
expenses,1
3000,1
Lets,1
easier,1
kids,1
love,1
contract,1
senior,1
Social,1
Security,1
fully,1
funded,1
including,1
costofliving,1
adjustment,1
shadow,1
deeply,1
troubled,1
plight,1
homeless,1
causes,1
homelessness,1
long,1
imperative,1
act,1
Thanks,1
deep,1
generosity,1
land,1
organizations,1
already,1
contribute,1
stand,1
sidelines,1
food,1
shelter,1
health,1
services,1
substance,1
abuse,1
clinics,1
mentally,1
ill,1
initiative,1
involving,1
range,1
agencies,1
confront,1
shame,1
Theres,1
another,1
issue,1
decided,1
mention,1
believed,1
Puerto,1
Rico,1
determine,1
political,1
Personally,1
strongly,1
favor,1
statehood,1
urge,1
necessary,1
steps,1
decide,1
referendum,1
Certain,1
result,1
decades,1
unwise,1
practices,1
Left,1
unattended,1
only,1
worse,1
Earlier,1
announced,1
restore,1
financial,1
integrity,1
reform,1
within,1
45,1
days,1
situation,1
fester,1
owe,1
savers,1
country,1
solve,1
Certainly,1
Insured,1
depositors,1
continue,1
protected,1
refinance,1
accompanied,1
major,1
recurring,1
answer,1
mess,1
happen,1
thrifts,1
across,1
Theyve,1
played,1
role,1
achieve,1
dream,1
ownership,1
mistake,1
corrupt,1
break,1
kicked,1
jail,1
face,1
massive,1
cleaning,1
nuclear,1
weapons,1
plants,1
Clearly,1
modernize,1
operate,1
depends,1
beyond,1
old,1
effort,1
identify,1
exact,1
nature,1
various,1
during,1
stronger,1
1980,1
Morale,1
Armed,1
Forces,1
restored,1
resolve,1
shown,1
readiness,1
improved,1
doubt,1
strength,1
safer,1
Most,1
realize,1
after,1
successful,1
restoration,1
Pentagon,1
reduced,1
4,1
reduction,1
defense,1
light,1
compelling,1
however,1
1year,1
freeze,1
something,1
flexible,1
apply,1
sacrifice,1
preparedness,1
compromise,1
conditions,1
attached,1
recommendation,1
coming,1
allocated,1
investing,1
spoken,1
part,1
comprehensive,1
meets,1
spelled,1
raising,1
incorporates,1
reforms,1
process,1
directed,1
Council,1
review,1
policies,1
report,1
90,1
capabilities,1
commitments,1
strategies,1
charging,1
Department,1
Defense,1
developing,1
procurement,1
management,1
implement,1
Packard,1
commission,1
Many,1
changes,1
participation,1
fewer,1
regulations,1
multiyear,1
frankly,1
wrong,1
congressional,1
micromanagement,1
policy,1
detect,1
slight,1
division,1
question,1
nevertheless,1
Securing,1
peaceful,1
perhaps,1
priority,1
extraordinary,1
Never,1
century,1
values,1
democracy,1
powerful,1
intellectual,1
globe,1
crucial,1
while,1
eyes,1
especially,1
Soviet,1
Union,1
Prudence,1
sense,1
dictate,1
try,1
meaning,1
going,1
then,1
personally,1
assured,1
Secretary,1
Gorbachev,1
move,1
forward,1
miss,1
fundamental,1
facts,1
Soviets,1
retain,1
machine,1
service,1
objectives,1
often,1
conflict,1
ours,1
openness,1
seriously,1
pressing,1
issues,1
vigorously,1
pursue,1
Strategic,1
Initiative,1
spread,1
sophisticated,1
weaponry,1
threatens,1
global,1
Chemical,1
banned,1
Earth,1
Verification,1
extraordinarily,1
difficult,1
civilization,1
human,1
decency,1
strengthen,1
International,1
Atomic,1
Energy,1
diplomacy,1
proliferation,1
freedoms,1
firm,1
selfdetermination,1
Central,1
Nicaragua,1
held,1
conviction,1
given,1
chance,1
inevitably,1
press,1
worship,1
certifiably,1
fair,1
elections,1
alliance,1
industrial,1
democracies,1
solid,1
known,1
forged,1
ideals,1
pettiness,1
differences,1
lift,1
sights,1
fighting,1
beef,1
hormones,1
protectionism,1
visit,1
Europe,1
consult,1
allies,1
wide,1
challenges,1
EastWest,1
relations,1
meeting,1
NATO,1
partners,1
shall,1
begin,1
trip,1
far,1
reaches,1
Pacific,1
Basin,1
winds,1
creating,1
markets,1
unleashing,1
served,1
representative,1
China,1
14,1
15,1
few,1
predicted,1
scope,1
witnessed,1
since,1
preparing,1
came,1
Chinese,1
writer,1
speaking,1
words,1
speak,1
Today,1
afraid,1
simple,1
goodness,1
mercy,1
kindness,1
succeed,1
rediscover,1
mark,1
birthday,1
Abraham,1
Lincoln,1
man,1
saved,1
gave,1
exists,1
duty,1
condition,1
assist,1
ameliorating,1
mankind,1
broader,1
call,1
definition,1
serving,1
others,1
sometimes,1
benefit,1
talent,1
called,1
YES,1
Youth,1
Entering,1
To,1
men,1
ultimate,1
product,1
term,1
avoid,1
temptation,1
quick,1
paper,1
profits,1
brave,1
wear,1
uniform,1
United,1
States,1
thank,1
Your,1
defenders,1
guarantors,1
liberty,1
grateful,1
farmers,1
appreciate,1
bounty,1
provide,1
open,1
agricultural,1
products,1
involved,1
childs,1
schooling,1
Check,1
homework,1
school,1
happening,1
Its,1
Say,1
Keep,1
alive,1
37,1
disability,1
belong,1
mainstream,1
talents,1
Disabled,1
become,1
watching,1
rooms,1
fast,1
dreams,1
ultimately,1
rests,1
cooperation,1
growing,1
cutting,1
generations,1
say,1
foresight,1
making,1
overcome,1
ingenuity,1
untiring,1
debate,1
begins,1
motives,1
Recalling,1
anniversaries,1
may,1
specialty,1
speeches,1
note,1
On,1
February,1
9th,1
1941,1
48,1
Sir,1
Winston,1
Churchill,1
took,1
airwaves,1
Britains,1
hour,1
peril,1
Hed,1
Roosevelt,1
handcarried,1
quoting,1
Longfellows,1
famous,1
poem,1
Sail,1
O,1
Ship,1
Humanity,1
fears,1
With,1
hopes,1
Is,1
hanging,1
breathless,1
thy,1
fate,1
responded,1
radio,1
broadcast,1
fail,1
falter,1
weaken,1
tire,1
Give,1
tools,1
finish,1
Tonight,1
half,1
later,1
immediate,1
perseverance,1
clearsighted,1
fortitude,1
cant,1
voices,1
bound,1
constraints,1
threatened,1
surrounded,1
troubles,1
limit,1
ability,1
Well,1
begun,1
timid,1
souls,1
repeat,1
plea,1
Thank,1
God,1
bless,1
